"mistake_comments","startDate","rt_qs_wimage_seconds","q3_sliderval","q1_sliderval","img_file","enjoyment","q5_type","mistake_checkbox","q2_sliderval","botresponse","discr_checkbox","continue","endTime","age","rt_trial","comments","q4_sliderval","img_id","topic","education","q1_type","q5_sliderval","HitCorrect","q2_type","languages","rt_qs_noimage_seconds","q3_type","context","description","discr_comments","trial_number","startTime","rt_article_read_seconds","q4_type","timeSpent","anon_worker_id"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",27.118,"5|5","5|5","Living_room_at_35_Yowani_Rd_Rosedale_NSW_all_burnt_in_2019-12-19_bushfire.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,73.664,"N/A.","5|4","living_room11","living_room","graduated_high_school","no_irrelevant","4|4",NA,"all_relevant","English",31.526,"reconstructive","Window","A small, cozy living room with three chairs, a couch, a shelf, a coffee table, and a wood stove.  Two large windows are in the back of the room looking out towards some trees.",NA,1,1642196995653,15.02,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",26.453,"4|4","3|5","1600px-2019-11-28_14_40_55_A_dinner_table_laid_out_for_Thanksgiving_Dinner_in_the_Parkway_Village_section_of_Ewing_Township,_Mercer_County,_New_Jersey.jpg",2,"overall",FALSE,"4|5","correct: 4",FALSE,TRUE,1642197857346,NA,51.733,"N/A.","5|5","laid_table12","laid_table","graduated_high_school","no_irrelevant","4|5",NA,"all_relevant","English",15.746,"reconstructive","Dinner","A traditional American meal filling up a table. There is a red table cloth and plate settings. In addition, there are red solo cups for drinks. Food  items include pie, vegetables, mashed potatoes, deviled eggs, and shredded chicken.",NA,2,1642196995653,9.534,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",11.926,"5|5","5|5","1599px-Paris_Notre-Dame_East_View_02.jpeg",2,"overall",FALSE,"5|4","correct: 4",FALSE,TRUE,1642197857346,NA,29.376,"N/A.","5|4","church19","church","graduated_high_school","no_irrelevant","5|4",NA,"all_relevant","English",8.618,"reconstructive","Christian cross","A church is pictured on a sunny day. There is a large spire on the roof of a church that has a cross on top.",NA,3,1642196995653,8.832,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",10.432,"1|1","2|3","1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg",2,"overall",FALSE,"1|3","correct: 4",FALSE,TRUE,1642197857346,NA,57.264,"N/A.","1|3","soccer_in_progress10","soccer_in_progress","graduated_high_school","no_irrelevant","1|3",NA,"all_relevant","English",37.031,"reconstructive","Advertising","This picture is of a soccer match.  One player is kneeling on the ground while two other players from the opposing team are nearby, trying to get the ball.  The player on the ground is grabbing the leg of one of his opponents. An official is hurrying to the scene.",NA,4,1642196995653,9.801,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",18.002,"4|4","4|5","wiki_livingroom.jpg",2,"overall",FALSE,"4|5","correct: 4",FALSE,TRUE,1642197857346,NA,34.549,"N/A.","4|5","living_room15","living_room","graduated_high_school","no_irrelevant","4|5",NA,"all_relevant","English",10.248,"reconstructive","Interior design","A living room with three people sitting on flowery furniture, talking with each other.",NA,5,1642196995653,6.299,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",16.113,"1|1","2|2","1599px-20191002_Fußball,_Männer,_UEFA_Champions_League,_RB_Leipzig_-_Olympique_Lyonnais_by_Stepro_StP_0278.jpg",2,"overall",FALSE,"1|2","correct: 4",FALSE,TRUE,1642197857346,NA,34.624,"N/A.","1|2","soccer_in_progress13","soccer_in_progress","graduated_high_school","no_irrelevant","1|2",NA,"all_relevant","English",16.363,"reconstructive","Hairstyle","A group of men assembled on a soccer field wearing blue uniforms.",NA,6,1642196995653,2.148,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",18.107,"1|1","1|3","640px-parc_agen.jpg",2,"overall",FALSE,"1|1","correct: 4",FALSE,TRUE,1642197857346,NA,34.021,"N/A.","1|5","park1","attention_check","graduated_high_school","no_irrelevant","1|2",NA,"all_relevant","English",14.541,"reconstructive","Sculpture","A park on a nice day with lots of grass and trees and a pond.",NA,7,1642196995653,1.373,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",18.77,"5|5","5|4","Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg",2,"overall",FALSE,"5|4","correct: 4",FALSE,TRUE,1642197857346,NA,33.739,"N/A.","5|4","meeting_in_progress7","meeting_in_progress","graduated_high_school","no_irrelevant","5|4",NA,"all_relevant","English",13.306,"reconstructive","Furniture","The photo shows a meeting between African Americans, who are inside what appears to be a closed office or a meeting room. They all have in mind the fact that they are sitting on black alcochonated chairs while they are around a large wooden table.",NA,8,1642196995653,1.663,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",10.19,"5|5","5|5","1443px-Iglesia_Nova_Gracanica,_Trebinje,_Bosnia_y_Herzegovina,_2014-04-14,_DD_04.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,27.109,"N/A.","5|5","church8","church","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",15.666,"reconstructive","Roof","A vintage church building is shown. The building is created out of square tan colored stone with rectangular brick accenting each layer of stone. The church building is constructed on a tiled floor in a lighter tan color. Portions of the roof are flat and there are separated domed, arched sections that are made in varying levels. Three of these sections have large, bright golden crosses on top of them. There are no visible windows but there are sections that contain five small, round holes that may be a window of some type",NA,9,1642196995653,1.253,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",14.625,"4|4","2|2","Earth_to_Table_DInner_with_Gunnar_Karl_Gíslason_(15640694895).jpg",2,"overall",FALSE,"4|5","correct: 4",FALSE,TRUE,1642197857346,NA,33.716,"N/A.","4|5","laid_table3","laid_table","graduated_high_school","no_irrelevant","4|5",NA,"all_relevant","English",17.918,"reconstructive","Tableware","dishes on a table",NA,10,1642196995653,1.173,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",6.34,"5|5","3|5","La_Trobe_Uni_Wikimeetup_March_2020.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,47.17,"N/A.","5|5","meeting_in_progress2","meeting_in_progress","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",18.686,"reconstructive","Consumer electronics","This picture shows nine people of varying ages and sex sitting around a conference table.  The room there are in is large and bright with one wall of only windows looking out upon the structure.  Each individual is smiling at the camera.  They all have some type of laptop in front of them.  They are dressed in casual business attire.",NA,11,1642196995653,22.144,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",9.603,"5|5","5|5","Dreifaltigkeitskirche_süd.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,26.149,"N/A.","5|5","church4","church","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",15.398,"reconstructive","Building material","An old church made of red brick with a large tall spire in the front.  There are grave markers in the courtyard leading to the church that are visible in front of the church.",NA,12,1642196995653,1.148,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",6.328,"5|5","5|5","Oberaargletscher_from_Oberaar,_2010_07.jpeg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,19.617,"N/A.","5|5","mountains16","mountains","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",11.21,"reconstructive","Body of water","A lake is in the foreground with mountain peaks in the background.",NA,13,1642196995653,2.079,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",7.285,"5|5","3|5","1599px-Georgios_Ntaviotis_&_Daniel_Souček,_U21_CZE-GRE_2019-10-10.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,19.381,"N/A.","5|5","soccer_in_progress1","soccer_in_progress","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",10.978,"reconstructive","Competition","Two soccer players are engaged in a competition on a playing field.",NA,14,1642196995653,1.118,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",7.567,"4|4","1|5","river.jpeg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,27.987,"N/A.","4|5","mountains18","mountains","graduated_high_school","no_irrelevant","4|5",NA,"all_relevant","English",12.633,"reconstructive","Montane Ecosystems","A mountainous region with a river winding through it.",NA,15,1642196995653,7.787,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",12.714,"4|4","4|3","Thanksgiving_Dinner_Table,_Broward_County_Florida,_1971_02.jpg",2,"overall",FALSE,"4|4","correct: 4",FALSE,TRUE,1642197857346,NA,31.022,"N/A.","4|4","laid_table14","laid_table","graduated_high_school","no_irrelevant","4|4",NA,"all_relevant","English",17.401,"reconstructive","American cuisine","A typical American dinner, as presented for a special occasion or holiday.",NA,16,1642196995653,0.907,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",9.844,"5|5","2|3","guitar.png",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,31.06,"N/A.","5|5","guitar1","attention_check","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",13.681,"reconstructive","Guitar","An orange and white guitar and a brown and white guitar being played.",NA,17,1642196995653,7.535,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",80.108,"4|4","2|1","Lago_de_Como,_Italia,_2016-06-25,_DD_02-06_PAN.jpeg",2,"overall",FALSE,"2|3","correct: 4",FALSE,TRUE,1642197857346,NA,141.485,"N/A.","3|3","mountains9","mountains","graduated_high_school","no_irrelevant","3|4",NA,"all_relevant","English",35.806,"reconstructive","Orogeny","A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside",NA,18,1642196995653,25.571,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:49:55 GMT-0500 (Eastern Standard Time)",7.773,"5|5","5|5","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",2,"overall",FALSE,"5|5","correct: 4",FALSE,TRUE,1642197857346,NA,28.217,"N/A.","5|5","meeting_in_progress17","meeting_in_progress","graduated_high_school","no_irrelevant","5|5",NA,"all_relevant","English",16.544,"reconstructive","Cooperation","a group of males in a room with laptops and two males standing up infront of a chalkboard explaining something to the other two males that are sitting down",NA,19,1642196995653,3.9,"image_fit",14.36155,"221377402764997"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",33.65,"4|4","2|2","1600px-Covariant_Founding_Team_at_Covariant_HQ_Anno_November_2017.jpg",1,"overall",FALSE,"4|4","correct: 2",FALSE,TRUE,1642202308691,37,163.501,"None","4|5","meeting_in_progress17","meeting_in_progress","graduated_college","no_irrelevant","3|4",1,"reconstructive","English",83.091,"all_relevant","Consumer electronics","Four people are discussing something in a meeting room.  Two of them are on computers and the other two are at a white board.",NA,1,1642200303170,46.76,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",55.823,"4|5","4|5","Atelier_à_l'IFB_-_11_&_12_Mars_2020_(3).jpg",1,"overall",FALSE,"5|5","correct: 2",FALSE,TRUE,1642202308691,37,99.803,"None","4|5","meeting_in_progress7","meeting_in_progress","graduated_college","no_irrelevant","4|5",1,"reconstructive","English",25.451,"all_relevant","Cooperation","a group of people sit around a conference table in front of laptop computers.",NA,2,1642200303170,18.529,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",12.866,"5|5","5|5","river.jpeg",1,"overall",FALSE,"5|5","correct: 2",FALSE,TRUE,1642202308691,37,43.877,"None","5|5","mountains18","mountains","graduated_college","no_irrelevant","5|5",1,"reconstructive","English",20.919,"all_relevant","Body of water","A large river flowing across the land",NA,3,1642200303170,10.092,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",37.403,"5|5","4|4","1599px-20180920_Fussball,_UEFA_Europa_League,_RB_Leipzig_-_FC_Salzburg_by_Stepro_StP_8051.jpg",1,"overall",FALSE,"5|5","correct: 2",FALSE,TRUE,1642202308691,37,138.892,"None","5|5","soccer_in_progress10","soccer_in_progress","graduated_college","no_irrelevant","5|5",1,"reconstructive","English",33.788,"all_relevant","Advertising","The image shows a soccer game with a player in red jersey competing with two players in white jerseys. A red bull logo can be seen on the white jersey. Advertisement boards are in the back.",NA,4,1642200303170,67.701,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",25.845,"3|2","2|1","La_Trobe_Uni_Wikimeetup_March_2020.jpg",1,"overall",FALSE,"4|4","correct: 2",FALSE,TRUE,1642202308691,37,96.109,"None","3|2","meeting_in_progress2","meeting_in_progress","graduated_college","no_irrelevant","2|3",1,"reconstructive","English",24.373,"all_relevant","Furniture","There is a room with many windows and furniture. A group of people with computers are sitting on chairs around a table.",NA,5,1642200303170,45.891,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",35.939,"1|2","1|4","wiki_livingroom.jpg",1,"overall",FALSE,"3|3","correct: 2",FALSE,TRUE,1642202308691,37,72.106,"None","2|3","living_room15","living_room","graduated_college","no_irrelevant","2|3",1,"reconstructive","English",14.067,"all_relevant","Interior design","Three people talk while sitting on couches around a coffee table in a living room.",NA,6,1642200303170,22.1,"image_fit",33.42535,"689917876213506"
NA,"Fri Jan 14 2022 16:45:03 GMT-0600 (Central Standard Time)",34.485,"3|2","1|1","1599px-Paris_Notre-Dame_East_View_02.jpeg",1,"overall",FALSE,"3|3","correct: 2",FALSE,TRUE,1642202308691,37,70.508,"None","2|2","church19","church","graduated_college","no_irrelevant","3|2",1,"reconstructive","English",30.613,"all_relevant","Roof","A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.",NA,7,1642200303170,5.41,"image_fit",33.42535,"689917876213506"
